id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,revenue-domestic,revenue-worldwide,lost_money,roi-domestic,roi-worldwide,release_month
36,2001-07-20,Brother,12000000.0,450594.0,450594.0,tt2517198,Brother,Brother,2012,110.0,"Drama,Mystery,Thriller",-11549406.0,-11549406.0,True,-96.24504999999999,-96.24504999999999,7
41,2006-01-06,Fateless,12000000.0,196857.0,196857.0,tt6471464,Fateless,Fateless,2017,,Comedy,-11803143.0,-11803143.0,True,-98.359525,-98.359525,1
46,2015-10-09,Trash,12000000.0,17484.0,6553186.0,tt10351040,Trash,Trash,2019,55.0,Thriller,-11982516.0,-5446814.0,True,-99.8543,-45.39011666666667,10
46,2015-10-09,Trash,12000000.0,17484.0,6553186.0,tt1846800,Trash,Trash,2010,,Action,-11982516.0,-5446814.0,True,-99.8543,-45.39011666666667,10
46,2015-10-09,Trash,12000000.0,17484.0,6553186.0,tt1921149,Trash,Trash,2014,114.0,"Adventure,Crime,Drama",-11982516.0,-5446814.0,True,-99.8543,-45.39011666666667,10
46,2015-10-09,Trash,12000000.0,17484.0,6553186.0,tt1988822,Trash,Trash,2010,75.0,Comedy,-11982516.0,-5446814.0,True,-99.8543,-45.39011666666667,10
46,2015-10-09,Trash,12000000.0,17484.0,6553186.0,tt4713454,Trash,Trash,2015,88.0,Drama,-11982516.0,-5446814.0,True,-99.8543,-45.39011666666667,10
47,2011-08-19,5 Days of War,12000000.0,17479.0,87793.0,tt1486193,5 Days of War,5 Days of War,2011,113.0,"Action,Drama,War",-11982521.0,-11912207.0,True,-99.85434166666667,-99.26839166666667,8
48,2015-11-11,10 Days in a Madhouse,12000000.0,14616.0,14616.0,tt3453052,10 Days in a Madhouse,10 Days in a Madhouse,2015,111.0,Drama,-11985384.0,-11985384.0,True,-99.87819999999999,-99.87819999999999,11
50,2015-12-31,San cheng ji,12000000.0,0.0,1950194.0,tt3682770,A Tale of Three Cities,San cheng ji,2015,130.0,Drama,-12000000.0,-10049806.0,True,-100.0,-83.74838333333334,12
52,2010-02-10,Triangle,12000000.0,0.0,1594955.0,tt2134186,Triangle,Triangle,2011,62.0,"Family,Fantasy,Music",-12000000.0,-10405045.0,True,-100.0,-86.70870833333333,2
52,2010-02-10,Triangle,12000000.0,0.0,1594955.0,tt2319426,Triangle,Triangle,2012,,Drama,-12000000.0,-10405045.0,True,-100.0,-86.70870833333333,2
52,2010-02-10,Triangle,12000000.0,0.0,1594955.0,tt4309446,Triangle,Triangle,2014,63.0,Documentary,-12000000.0,-10405045.0,True,-100.0,-86.70870833333333,2
54,2014-10-03,Drive Hard,12000000.0,0.0,0.0,tt2968804,Drive Hard,Drive Hard,2014,92.0,"Action,Comedy,Crime",-12000000.0,-12000000.0,True,-100.0,-100.0,10
57,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0,tt2910904,The Dressmaker,The Dressmaker,2015,119.0,"Comedy,Drama",-9877885.0,12141617.0,True,-83.00743697478991,102.03039495798319,9
60,2015-11-20,Carol,11800000.0,12711491.0,42843521.0,tt2402927,Carol,Carol,2015,118.0,"Drama,Romance",911491.0,31043521.0,False,7.724499999999999,263.080686440678,11
62,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0,tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,Comedy,24093113.0,93578449.0,False,209.50533043478262,813.7256434782608,1
68,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",82617009.0,118262388.0,False,751.0637181818182,1075.112618181818,12
73,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,tt1355630,If I Stay,If I Stay,2014,107.0,"Drama,Fantasy,Music",39474843.0,67356170.0,False,358.8622090909091,612.3288181818182,8
79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,tt1458730,The Gentle Art of Making Friends,Brooklyn,2010,80.0,"Comedy,Crime",27322743.0,51076141.0,False,248.38857272727273,464.3285545454545,11
79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,tt2381111,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",27322743.0,51076141.0,False,248.38857272727273,464.3285545454545,11
79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,tt3184798,Brooklyn,Brooklyn,2014,83.0,"Drama,Music,Musical",27322743.0,51076141.0,False,248.38857272727273,464.3285545454545,11
81,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0,tt2404425,Woman in Gold,Woman in Gold,2015,109.0,"Biography,Drama,History",22307793.0,47586407.0,False,202.79811818181818,432.60370000000006,4
83,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0,tt5580036,"I, Tonya","I, Tonya",2017,120.0,"Biography,Comedy,Drama",19014534.0,42797409.0,False,172.8594,389.0673545454546,12
90,2013-01-11,Quartet,11000000.0,18388357.0,56178935.0,tt1441951,Quartet,Quartet,2012,94.0,"Comedy,Drama",7388357.0,45178935.0,False,67.16688181818182,410.7175909090909,1
94,2013-12-06,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"Drama,Music",2248209.0,21943247.0,False,20.438263636363637,199.48406363636363,12
95,2002-04-12,Frailty,11000000.0,13110448.0,19947280.0,tt2316649,Frailty,Frailty,2012,,Drama,2110448.0,8947280.0,False,19.185890909090908,81.3389090909091,4
98,2013-05-10,Peeples,11000000.0,9177065.0,9307166.0,tt1699755,Peeples,Peeples,2013,95.0,"Comedy,Romance",-1822935.0,-1692834.0,True,-16.572136363636364,-15.3894,5
100,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0,tt2650286,Sultan,Sultan,2012,,"Drama,Romance",-5400219.0,61989781.0,True,-49.0929,563.5434636363636,7
100,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0,tt4832640,Sultan,Sultan,2016,170.0,"Action,Drama,Sport",-5400219.0,61989781.0,True,-49.0929,563.5434636363636,7
2,2003-09-26,The Gospel of John,11000000.0,4068087.0,4234355.0,tt3454828,The Gospel of John,The Gospel of John,2014,160.0,Drama,-6931913.0,-6765645.0,True,-63.017390909090906,-61.505863636363635,9
5,1995-12-14,Othello,11000000.0,2844379.0,2844379.0,tt3184312,Othello,Othello,2015,,Thriller,-8155621.0,-8155621.0,True,-74.14200909090908,-74.14200909090908,12
5,1995-12-14,Othello,11000000.0,2844379.0,2844379.0,tt3974782,Othello,Othello,2012,100.0,Drama,-8155621.0,-8155621.0,True,-74.14200909090908,-74.14200909090908,12
5,1995-12-14,Othello,11000000.0,2844379.0,2844379.0,tt8523050,Othello,Othello,2014,,Drama,-8155621.0,-8155621.0,True,-74.14200909090908,-74.14200909090908,12
11,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0,tt1233192,Brighton Rock,Brighton Rock,2010,111.0,"Crime,Drama,Thriller",-10770347.0,-10770347.0,True,-97.91224545454546,-97.91224545454546,8
14,2012-05-04,LOL,11000000.0,0.0,10431506.0,tt1592873,LOL,LOL,2012,97.0,"Comedy,Drama,Romance",-11000000.0,-568494.0,True,-100.0,-5.168127272727273,5
15,2016-02-05,Misconduct,11000000.0,0.0,2352511.0,tt3658772,Misconduct,Misconduct,2016,106.0,"Crime,Drama,Mystery",-11000000.0,-8647489.0,True,-100.0,-78.61353636363636,2
16,2019-12-31,Eli,11000000.0,0.0,0.0,tt4786638,Eli,Eli,2015,154.0,Comedy,-11000000.0,-11000000.0,True,-100.0,-100.0,12
16,2019-12-31,Eli,11000000.0,0.0,0.0,tt5294518,Eli,Eli,2019,,Horror,-11000000.0,-11000000.0,True,-100.0,-100.0,12
23,1999-06-18,An Ideal Husband,10700000.0,18542974.0,31341183.0,tt8653640,An Ideal Husband,An Ideal Husband,2018,,Comedy,7842974.0,20641183.0,False,73.29882242990654,192.90825233644858,6
24,2004-12-25,Darkness,10600000.0,22163442.0,34409206.0,tt9398746,Darkness,Darkness,2019,98.0,Sci-Fi,11563442.0,23809206.0,False,109.08907547169811,224.61515094339623,12
25,2013-12-06,The Last Days on Mars,10600000.0,24084.0,261364.0,tt1709143,The Last Days on Mars,The Last Days on Mars,2013,98.0,"Adventure,Horror,Sci-Fi",-10575916.0,-10338636.0,True,-99.77279245283019,-97.53430188679245,12
